"iban","amount","currency","cdtDbtInd","status","bookingDate","counterparty","code","subcode","balanceamount","balancecurrency","balancecdtDbtInd","type"
"IE83ULSB98601000000000","70.1","EUR","DBIT","INTERIMBOOKED","2008-07-01T00:00:00Z","98501013527098EUR","1855","","60191.97","","CRDT",""
"IE83ULSB98601000000000","146.65","EUR","DBIT","INTERIMBOOKED","2008-07-01T00:00:00Z","98501013527098EUR","1855","","60045.32","","CRDT",""
"IE83ULSB98601000000000","10000.51","EUR","DBIT","INTERIMBOOKED","2008-07-02T00:00:00Z","98501013527098EUR","1855","","50044.81","","CRDT",""
"IE83ULSB98601000000000","131.75","EUR","DBIT","INTERIMBOOKED","2008-07-02T00:00:00Z","98501013527098EUR","1855","","49913.06","","CRDT",""
"IE83ULSB98601000000000","5952.48","EUR","DBIT","INTERIMBOOKED","2008-07-03T00:00:00Z","98501013527098EUR","1855","","43960.58","","CRDT",""
"IE83ULSB98601000000000","4412.86","EUR","DBIT","INTERIMBOOKED","2008-07-03T00:00:00Z","98501013527098EUR","1855","","39547.72","","CRDT",""
"IE83ULSB98601000000000","29.97","EUR","DBIT","INTERIMBOOKED","2008-07-04T00:00:00Z","98501013527098EUR","1855","","39517.75","","CRDT",""
"IE83ULSB98601000000000","20000","EUR","DBIT","INTERIMBOOKED","2008-07-04T00:00:00Z","98501013527098EUR","1855","","19517.75","","CRDT",""
"IE83ULSB98601000000000","1084","EUR","DBIT","INTERIMBOOKED","2008-07-04T00:00:00Z","98501013527098EUR","1855","","18433.75","","CRDT",""
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2008-07-08T00:00:00Z","98501013527098EUR","1855","","18427.4","","CRDT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2008-07-09T00:00:00Z","98501013527098EUR","1855","","18227.4","","CRDT",""
"IE83ULSB98601000000000","6401.68","EUR","DBIT","INTERIMBOOKED","2008-07-09T00:00:00Z","98501013527098EUR","1855","","11825.72","","CRDT",""
"IE83ULSB98601000000000","235.72","EUR","DBIT","INTERIMBOOKED","2008-07-11T00:00:00Z","98501013527098EUR","1855","","11590","","CRDT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2008-07-11T00:00:00Z","98501013527098EUR","1855","","11390","","CRDT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2008-07-14T00:00:00Z","98501013527098EUR","1855","","11190","","CRDT",""
"IE83ULSB98601000000000","40","EUR","DBIT","INTERIMBOOKED","2008-07-18T00:00:00Z","98501013527098EUR","1855","","11150","","CRDT",""
"IE83ULSB98601000000000","1399.81","EUR","DBIT","INTERIMBOOKED","2008-07-18T00:00:00Z","98501013527098EUR","1855","","9750.19","","CRDT",""
"IE83ULSB98601000000000","48.61","EUR","DBIT","INTERIMBOOKED","2008-07-21T00:00:00Z","98501013527098EUR","1855","","9701.58","","CRDT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-07-21T00:00:00Z","98501013527098EUR","1855","","9301.58","","CRDT",""
"IE83ULSB98601000000000","968.7","EUR","DBIT","INTERIMBOOKED","2008-07-21T00:00:00Z","98501013527098EUR","1855","","8332.88","","CRDT",""
"IE83ULSB98601000000000","285","EUR","DBIT","INTERIMBOOKED","2008-07-23T00:00:00Z","98501013527098EUR","1855","","8047.88","","CRDT",""
"IE83ULSB98601000000000","5000.51","EUR","DBIT","INTERIMBOOKED","2008-07-24T00:00:00Z","98501013527098EUR","1855","","3047.37","","CRDT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-07-24T00:00:00Z","98501013527098EUR","1855","","2647.37","","CRDT",""
"IE83ULSB98601000000000","12522.53","EUR","CRDT","INTERIMBOOKED","2008-07-28T00:00:00Z","98501013527098EUR","1855","","15169.9","","CRDT",""
"IE83ULSB98601000000000","129.55","EUR","DBIT","INTERIMBOOKED","2008-07-28T00:00:00Z","98501013527098EUR","1855","","15040.35","","CRDT",""
"IE83ULSB98601000000000","7.15","EUR","DBIT","INTERIMBOOKED","2008-07-29T00:00:00Z","98501013527098EUR","1855","","15033.2","","CRDT",""
"IE83ULSB98601000000000","22.95","EUR","DBIT","INTERIMBOOKED","2008-07-30T00:00:00Z","98501013527098EUR","1855","","15010.25","","CRDT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2008-07-31T00:00:00Z","98501013527098EUR","1855","","14810.25","","CRDT",""
"IE83ULSB98601000000000","6389.9","EUR","DBIT","INTERIMBOOKED","2008-08-01T00:00:00Z","98501013527098EUR","1855","","8420.35","","CRDT",""
"IE83ULSB98601000000000","70.1","EUR","DBIT","INTERIMBOOKED","2008-08-01T00:00:00Z","98501013527098EUR","1855","","8350.25","","CRDT",""
"IE83ULSB98601000000000","146.65","EUR","DBIT","INTERIMBOOKED","2008-08-01T00:00:00Z","98501013527098EUR","1855","","8203.6","","CRDT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2008-08-05T00:00:00Z","98501013527098EUR","1855","","8003.6","","CRDT",""
"IE83ULSB98601000000000","29.97","EUR","DBIT","INTERIMBOOKED","2008-08-05T00:00:00Z","98501013527098EUR","1855","","7973.63","","CRDT",""
"IE83ULSB98601000000000","470.51","EUR","DBIT","INTERIMBOOKED","2008-08-05T00:00:00Z","98501013527098EUR","1855","","7503.12","","CRDT",""
"IE83ULSB98601000000000","148.71","EUR","DBIT","INTERIMBOOKED","2008-08-05T00:00:00Z","98501013527098EUR","1855","","7354.41","","CRDT",""
"IE83ULSB98601000000000","31.3","EUR","DBIT","INTERIMBOOKED","2008-08-08T00:00:00Z","98501013527098EUR","1855","","7323.11","","CRDT",""
"IE83ULSB98601000000000","5697.98","EUR","DBIT","INTERIMBOOKED","2008-08-08T00:00:00Z","98501013527098EUR","1855","","1625.13","","CRDT",""
"IE83ULSB98601000000000","42","EUR","DBIT","INTERIMBOOKED","2008-08-08T00:00:00Z","98501013527098EUR","1855","","1583.13","","CRDT",""
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2008-08-08T00:00:00Z","98501013527098EUR","1855","","1576.78","","CRDT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-08-11T00:00:00Z","98501013527098EUR","1855","","1176.78","","CRDT",""
"IE83ULSB98601000000000","1399.81","EUR","DBIT","INTERIMBOOKED","2008-08-18T00:00:00Z","98501013527098EUR","1855","","223.03","","DBIT",""
"IE83ULSB98601000000000","280","EUR","DBIT","INTERIMBOOKED","2008-08-20T00:00:00Z","98501013527098EUR","1855","","503.03","","DBIT",""
"IE83ULSB98601000000000","48.61","EUR","DBIT","INTERIMBOOKED","2008-08-21T00:00:00Z","98501013527098EUR","1855","","551.64","","DBIT",""
"IE83ULSB98601000000000","968.7","EUR","DBIT","INTERIMBOOKED","2008-08-21T00:00:00Z","98501013527098EUR","1855","","1520.34","","DBIT",""
"IE83ULSB98601000000000","489.85","EUR","DBIT","INTERIMBOOKED","2008-08-22T00:00:00Z","98501013527098EUR","1855","","2010.19","","DBIT",""
"IE83ULSB98601000000000","12522.74","EUR","CRDT","INTERIMBOOKED","2008-08-26T00:00:00Z","98501013527098EUR","1855","","10512.55","","CRDT",""
"IE83ULSB98601000000000","140.25","EUR","DBIT","INTERIMBOOKED","2008-08-26T00:00:00Z","98501013527098EUR","1855","","10372.3","","CRDT",""
"IE83ULSB98601000000000","338.16","EUR","DBIT","INTERIMBOOKED","2008-08-26T00:00:00Z","98501013527098EUR","1855","","10034.14","","CRDT",""
"IE83ULSB98601000000000","6","EUR","DBIT","INTERIMBOOKED","2008-08-27T00:00:00Z","98501013527098EUR","1855","","10028.14","","CRDT",""
"IE83ULSB98601000000000","129.55","EUR","DBIT","INTERIMBOOKED","2008-08-28T00:00:00Z","98501013527098EUR","1855","","9898.59","","CRDT",""
"IE83ULSB98601000000000","72","EUR","DBIT","INTERIMBOOKED","2008-09-01T00:00:00Z","98501013527098EUR","1855","","9826.59","","CRDT",""
"IE83ULSB98601000000000","132.2","EUR","DBIT","INTERIMBOOKED","2008-09-01T00:00:00Z","98501013527098EUR","1855","","9694.39","","CRDT",""
"IE83ULSB98601000000000","6828","EUR","DBIT","INTERIMBOOKED","2008-09-01T00:00:00Z","98501013527098EUR","1855","","2866.39","","CRDT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-09-01T00:00:00Z","98501013527098EUR","1855","","2466.39","","CRDT",""
"IE83ULSB98601000000000","70.1","EUR","DBIT","INTERIMBOOKED","2008-09-01T00:00:00Z","98501013527098EUR","1855","","2396.29","","CRDT",""
"IE83ULSB98601000000000","146.65","EUR","DBIT","INTERIMBOOKED","2008-09-01T00:00:00Z","98501013527098EUR","1855","","2249.64","","CRDT",""
"IE83ULSB98601000000000","63","EUR","DBIT","INTERIMBOOKED","2008-09-02T00:00:00Z","98501013527098EUR","1855","","2186.64","","CRDT",""
"IE83ULSB98601000000000","134.01","EUR","DBIT","INTERIMBOOKED","2008-09-02T00:00:00Z","98501013527098EUR","1855","","2052.63","","CRDT",""
"IE83ULSB98601000000000","2957.5","EUR","DBIT","INTERIMBOOKED","2008-09-03T00:00:00Z","98501013527098EUR","1855","","904.87","","DBIT",""
"IE83ULSB98601000000000","29.97","EUR","DBIT","INTERIMBOOKED","2008-09-04T00:00:00Z","98501013527098EUR","1855","","934.84","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2008-09-04T00:00:00Z","98501013527098EUR","1855","","984.84","","DBIT",""
"IE83ULSB98601000000000","7.15","EUR","DBIT","INTERIMBOOKED","2008-09-05T00:00:00Z","98501013527098EUR","1855","","991.99","","DBIT",""
"IE83ULSB98601000000000","897.36","EUR","DBIT","INTERIMBOOKED","2008-09-05T00:00:00Z","98501013527098EUR","1855","","1889.35","","DBIT",""
"IE83ULSB98601000000000","68.2","EUR","DBIT","INTERIMBOOKED","2008-09-08T00:00:00Z","98501013527098EUR","1855","","1957.55","","DBIT",""
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2008-09-08T00:00:00Z","98501013527098EUR","1855","","1963.9","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-09-08T00:00:00Z","98501013527098EUR","1855","","2363.9","","DBIT",""
"IE83ULSB98601000000000","112.6","EUR","DBIT","INTERIMBOOKED","2008-09-15T00:00:00Z","98501013527098EUR","1855","","2476.5","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-09-15T00:00:00Z","98501013527098EUR","1855","","2876.5","","DBIT",""
"IE83ULSB98601000000000","2880.47","EUR","DBIT","INTERIMBOOKED","2008-09-17T00:00:00Z","98501013527098EUR","1855","","5756.97","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-09-17T00:00:00Z","98501013527098EUR","1855","","6156.97","","DBIT",""
"IE83ULSB98601000000000","1399.81","EUR","DBIT","INTERIMBOOKED","2008-09-18T00:00:00Z","98501013527098EUR","1855","","7556.78","","DBIT",""
"IE83ULSB98601000000000","140.25","EUR","DBIT","INTERIMBOOKED","2008-09-22T00:00:00Z","98501013527098EUR","1855","","7697.03","","DBIT",""
"IE83ULSB98601000000000","135","EUR","DBIT","INTERIMBOOKED","2008-09-22T00:00:00Z","98501013527098EUR","1855","","7832.03","","DBIT",""
"IE83ULSB98601000000000","48.75","EUR","DBIT","INTERIMBOOKED","2008-09-22T00:00:00Z","98501013527098EUR","1855","","7880.78","","DBIT",""
"IE83ULSB98601000000000","11.6","EUR","DBIT","INTERIMBOOKED","2008-09-22T00:00:00Z","98501013527098EUR","1855","","7892.38","","DBIT",""
"IE83ULSB98601000000000","48.61","EUR","DBIT","INTERIMBOOKED","2008-09-22T00:00:00Z","98501013527098EUR","1855","","7940.99","","DBIT",""
"IE83ULSB98601000000000","968.7","EUR","DBIT","INTERIMBOOKED","2008-09-22T00:00:00Z","98501013527098EUR","1855","","8909.69","","DBIT",""
"IE83ULSB98601000000000","63.69","EUR","DBIT","INTERIMBOOKED","2008-09-23T00:00:00Z","98501013527098EUR","1855","","8973.38","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2008-09-23T00:00:00Z","98501013527098EUR","1855","","9023.38","","DBIT",""
"IE83ULSB98601000000000","395.8","EUR","DBIT","INTERIMBOOKED","2008-09-24T00:00:00Z","98501013527098EUR","1855","","9419.18","","DBIT",""
"IE83ULSB98601000000000","12522.74","EUR","CRDT","INTERIMBOOKED","2008-09-26T00:00:00Z","98501013527098EUR","1855","","3103.56","","CRDT",""
"IE83ULSB98601000000000","7.15","EUR","DBIT","INTERIMBOOKED","2008-09-29T00:00:00Z","98501013527098EUR","1855","","3096.41","","CRDT",""
"IE83ULSB98601000000000","129.55","EUR","DBIT","INTERIMBOOKED","2008-09-29T00:00:00Z","98501013527098EUR","1855","","2966.86","","CRDT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2008-09-30T00:00:00Z","98501013527098EUR","1855","","2906.86","","CRDT",""
"IE83ULSB98601000000000","318.91","EUR","DBIT","INTERIMBOOKED","2008-09-30T00:00:00Z","98501013527098EUR","1855","","2587.95","","CRDT",""
"IE83ULSB98601000000000","43.45","EUR","DBIT","INTERIMBOOKED","2008-10-01T00:00:00Z","98501013527098EUR","1855","","2544.5","","CRDT",""
"IE83ULSB98601000000000","6627.39","EUR","DBIT","INTERIMBOOKED","2008-10-01T00:00:00Z","98501013527098EUR","1855","","4082.89","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-10-01T00:00:00Z","98501013527098EUR","1855","","4482.89","","DBIT",""
"IE83ULSB98601000000000","70.1","EUR","DBIT","INTERIMBOOKED","2008-10-01T00:00:00Z","98501013527098EUR","1855","","4552.99","","DBIT",""
"IE83ULSB98601000000000","134.79","EUR","DBIT","INTERIMBOOKED","2008-10-01T00:00:00Z","98501013527098EUR","1855","","4687.78","","DBIT",""
"IE83ULSB98601000000000","250","EUR","DBIT","INTERIMBOOKED","2008-10-02T00:00:00Z","98501013527098EUR","1855","","4937.78","","DBIT",""
"IE83ULSB98601000000000","146.65","EUR","DBIT","INTERIMBOOKED","2008-10-02T00:00:00Z","98501013527098EUR","1855","","5084.43","","DBIT",""
"IE83ULSB98601000000000","420","EUR","DBIT","INTERIMBOOKED","2008-10-03T00:00:00Z","98501013527098EUR","1855","","5504.43","","DBIT",""
"IE83ULSB98601000000000","29.97","EUR","DBIT","INTERIMBOOKED","2008-10-06T00:00:00Z","98501013527098EUR","1855","","5534.4","","DBIT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2008-10-06T00:00:00Z","98501013527098EUR","1855","","5834.4","","DBIT",""
"IE83ULSB98601000000000","231.51","EUR","DBIT","INTERIMBOOKED","2008-10-06T00:00:00Z","98501013527098EUR","1855","","6065.91","","DBIT",""
"IE83ULSB98601000000000","6250.51","EUR","DBIT","INTERIMBOOKED","2008-10-07T00:00:00Z","98501013527098EUR","1855","","12316.42","","DBIT",""
"IE83ULSB98601000000000","6000.51","EUR","DBIT","INTERIMBOOKED","2008-10-07T00:00:00Z","98501013527098EUR","1855","","18316.93","","DBIT",""
"IE83ULSB98601000000000","98","EUR","DBIT","INTERIMBOOKED","2008-10-07T00:00:00Z","98501013527098EUR","1855","","18414.93","","DBIT",""
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2008-10-08T00:00:00Z","98501013527098EUR","1855","","18421.28","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-10-09T00:00:00Z","98501013527098EUR","1855","","18821.28","","DBIT",""
"IE83ULSB98601000000000","32.18","EUR","DBIT","INTERIMBOOKED","2008-10-10T00:00:00Z","98501013527098EUR","1855","","18853.46","","DBIT",""
"IE83ULSB98601000000000","1289.86","EUR","DBIT","INTERIMBOOKED","2008-10-13T00:00:00Z","98501013527098EUR","1855","","20143.32","","DBIT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2008-10-13T00:00:00Z","98501013527098EUR","1855","","20203.32","","DBIT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2008-10-17T00:00:00Z","98501013527098EUR","1855","","20263.32","","DBIT",""
"IE83ULSB98601000000000","9.45","EUR","DBIT","INTERIMBOOKED","2008-10-20T00:00:00Z","98501013527098EUR","1855","","20272.77","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-10-20T00:00:00Z","98501013527098EUR","1855","","20672.77","","DBIT",""
"IE83ULSB98601000000000","1399.81","EUR","DBIT","INTERIMBOOKED","2008-10-20T00:00:00Z","98501013527098EUR","1855","","22072.58","","DBIT",""
"IE83ULSB98601000000000","48.61","EUR","DBIT","INTERIMBOOKED","2008-10-21T00:00:00Z","98501013527098EUR","1855","","22121.19","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2008-10-21T00:00:00Z","98501013527098EUR","1855","","22321.19","","DBIT",""
"IE83ULSB98601000000000","968.7","EUR","DBIT","INTERIMBOOKED","2008-10-21T00:00:00Z","98501013527098EUR","1855","","23289.89","","DBIT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2008-10-22T00:00:00Z","98501013527098EUR","1855","","23349.89","","DBIT",""
"IE83ULSB98601000000000","788.33","EUR","DBIT","INTERIMBOOKED","2008-10-22T00:00:00Z","98501013527098EUR","1855","","24138.22","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-10-23T00:00:00Z","98501013527098EUR","1855","","24538.22","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-10-24T00:00:00Z","98501013527098EUR","1855","","24938.22","","DBIT",""
"IE83ULSB98601000000000","12522.74","EUR","CRDT","INTERIMBOOKED","2008-10-28T00:00:00Z","98501013527098EUR","1855","","12415.48","","DBIT",""
"IE83ULSB98601000000000","129.55","EUR","DBIT","INTERIMBOOKED","2008-10-28T00:00:00Z","98501013527098EUR","1855","","12545.03","","DBIT",""
"IE83ULSB98601000000000","415.51","EUR","DBIT","INTERIMBOOKED","2008-10-29T00:00:00Z","98501013527098EUR","1855","","12960.54","","DBIT",""
"IE83ULSB98601000000000","1434.87","EUR","DBIT","INTERIMBOOKED","2008-10-29T00:00:00Z","98501013527098EUR","1855","","14395.41","","DBIT",""
"IE83ULSB98601000000000","7.15","EUR","DBIT","INTERIMBOOKED","2008-10-29T00:00:00Z","98501013527098EUR","1855","","14402.56","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2008-10-30T00:00:00Z","98501013527098EUR","1855","","14602.56","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-10-30T00:00:00Z","98501013527098EUR","1855","","15002.56","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2008-10-30T00:00:00Z","98501013527098EUR","1855","","15202.56","","DBIT",""
"IE83ULSB98601000000000","121.99","EUR","DBIT","INTERIMBOOKED","2008-10-31T00:00:00Z","98501013527098EUR","1855","","15324.55","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2008-11-03T00:00:00Z","98501013527098EUR","1855","","15524.55","","DBIT",""
"IE83ULSB98601000000000","6627.39","EUR","DBIT","INTERIMBOOKED","2008-11-03T00:00:00Z","98501013527098EUR","1855","","22151.94","","DBIT",""
"IE83ULSB98601000000000","70.1","EUR","DBIT","INTERIMBOOKED","2008-11-03T00:00:00Z","98501013527098EUR","1855","","22222.04","","DBIT",""
"IE83ULSB98601000000000","146.65","EUR","DBIT","INTERIMBOOKED","2008-11-03T00:00:00Z","98501013527098EUR","1855","","22368.69","","DBIT",""
"IE83ULSB98601000000000","29.97","EUR","DBIT","INTERIMBOOKED","2008-11-04T00:00:00Z","98501013527098EUR","1855","","22398.66","","DBIT",""
"IE83ULSB98601000000000","918.76","EUR","DBIT","INTERIMBOOKED","2008-11-04T00:00:00Z","98501013527098EUR","1855","","23317.42","","DBIT",""
"IE83ULSB98601000000000","133.3","EUR","DBIT","INTERIMBOOKED","2008-11-07T00:00:00Z","98501013527098EUR","1855","","23450.72","","DBIT",""
"IE83ULSB98601000000000","1500","EUR","DBIT","INTERIMBOOKED","2008-11-07T00:00:00Z","98501013527098EUR","1855","","24950.72","","DBIT",""
"IE83ULSB98601000000000","65","EUR","DBIT","INTERIMBOOKED","2008-11-10T00:00:00Z","98501013527098EUR","1855","","25015.72","","DBIT",""
"IE83ULSB98601000000000","23.27","EUR","DBIT","INTERIMBOOKED","2008-11-10T00:00:00Z","98501013527098EUR","1855","","25038.99","","DBIT",""
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2008-11-10T00:00:00Z","98501013527098EUR","1855","","25045.34","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-11-10T00:00:00Z","98501013527098EUR","1855","","25445.34","","DBIT",""
"IE83ULSB98601000000000","51.8","EUR","DBIT","INTERIMBOOKED","2008-11-11T00:00:00Z","98501013527098EUR","1855","","25497.14","","DBIT",""
"IE83ULSB98601000000000","89.02","EUR","DBIT","INTERIMBOOKED","2008-11-11T00:00:00Z","98501013527098EUR","1855","","25586.16","","DBIT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2008-11-11T00:00:00Z","98501013527098EUR","1855","","25646.16","","DBIT",""
"IE83ULSB98601000000000","1200","EUR","DBIT","INTERIMBOOKED","2008-11-12T00:00:00Z","98501013527098EUR","1855","","26846.16","","DBIT",""
"IE83ULSB98601000000000","793.65","EUR","CRDT","INTERIMBOOKED","2008-11-13T00:00:00Z","98501013527098EUR","1855","","26052.51","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-11-13T00:00:00Z","98501013527098EUR","1855","","26452.51","","DBIT",""
"IE83ULSB98601000000000","10","EUR","DBIT","INTERIMBOOKED","2008-11-14T00:00:00Z","98501013527098EUR","1855","","26462.51","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2008-11-17T00:00:00Z","98501013527098EUR","1855","","26862.51","","DBIT",""
"IE83ULSB98601000000000","500","EUR","CRDT","INTERIMBOOKED","2008-11-18T00:00:00Z","98501013527098EUR","1855","","26362.51","","DBIT",""
"IE83ULSB98601000000000","6","EUR","DBIT","INTERIMBOOKED","2008-11-18T00:00:00Z","98501013527098EUR","1855","","26368.51","","DBIT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2008-11-18T00:00:00Z","98501013527098EUR","1855","","26668.51","","DBIT",""
"IE83ULSB98601000000000","1399.81","EUR","DBIT","INTERIMBOOKED","2008-11-18T00:00:00Z","98501013527098EUR","1855","","28068.32","","DBIT",""
"IE83ULSB98601000000000","2010.05","EUR","DBIT","INTERIMBOOKED","2008-11-20T00:00:00Z","98501013527098EUR","1855","","30078.37","","DBIT",""
